time,threshold,threshold_quantile,n_observations,n_exceedances,exceedance_probability,shape,scale,empirical_quantile,evt_quantile
1.1150793650793651,104118.62840172971,0.95,10000,500,0.05,-0.15719953499924816,10043.569578534645,122985.1828901352,123521.78086851144
1.119047619047619,103458.41237793586,0.95,10000,500,0.05,-0.18404031670200746,10854.554857943162,124090.8420359636,123831.28653833388
1.123015873015873,102998.89071500115,0.95,10000,500,0.05,-0.25298887092291755,12775.68911401138,125318.04378581584,125294.98883489189
1.126984126984127,103129.33419294565,0.95,10000,500,0.05,-0.3288365491947175,13327.482748778679,124835.41705970655,124650.75122722593
1.130952380952381,103000.80726385984,0.95,10000,500,0.05,-0.25736980544414123,12446.736359037946,124256.37184982665,124624.15042072003
1.1349206349206349,103082.33340565737,0.95,10000,500,0.05,-0.18898813611437842,11027.065222513625,122967.13412383321,123669.79739673407
1.1388888888888888,102638.9683353612,0.95,10000,500,0.05,-0.18609760791943278,10515.653363295216,121357.02776817292,122332.36996120992
1.1428571428571428,102245.98175494996,0.95,10000,500,0.05,-0.20199316227103245,10770.293921872959,121044.58348286814,122077.41688936151
1.1468253968253967,102106.34532135555,0.95,10000,500,0.05,-0.18092624321880552,10306.037105736083,121187.14088235675,121514.32383270707
1.1507936507936507,101479.80135692265,0.95,10000,500,0.05,-0.20274710362973375,11308.35493410749,121595.28151485503,122285.3043599899
1.1547619047619047,101656.38528527417,0.95,10000,500,0.05,-0.14049130435921287,10829.199840418067,122857.92842030154,122960.25129005958
1.1587301587301586,101667.13579816575,0.95,10000,500,0.05,-0.1676650220267624,10729.349124714508,121786.9808691652,122162.24635119454
1.1626984126984126,101267.22987116405,0.95,10000,500,0.05,-0.239101887564321,11438.515728818,122088.02258914022,121520.98488606857
1.1666666666666665,101426.59209840711,0.95,10000,500,0.05,-0.1968214955848978,11370.531359515935,121488.67222444506,122478.7196207235
1.1706349206349205,101476.04155312911,0.95,10000,500,0.05,-0.2540580958853479,11905.996790391846,121428.7746352245,122231.26444554958
1.1746031746031744,100893.73848525296,0.95,10000,500,0.05,-0.24782693736692102,11815.143462513499,121001.28978071272,121624.62321948083
1.1785714285714286,101108.1698808388,0.95,10000,500,0.05,-0.25451028596338976,12571.587465208238,122261.89220455928,123013.38917310137
1.1825396825396826,101054.90132941447,0.95,10000,500,0.05,-0.2278582483220098,11920.758508627132,122443.0888807869,122412.8863475103
1.1865079365079365,100391.66912189564,0.95,10000,500,0.05,-0.25218583953286977,12938.042478426201,123233.83767924512,122989.9768060261
1.1904761904761905,99732.72460226416,0.95,10000,500,0.05,-0.26974992170874346,13584.371581766014,121851.92524329477,123031.82351060229
1.1944444444444444,99410.97911835519,0.95,10000,500,0.05,-0.19398963606674446,12223.00943531475,121146.59165107641,122109.80978395793
1.1984126984126984,98679.49845103071,0.95,10000,500,0.05,-0.20171933758233684,12826.377050067413,121069.0220890201,122303.68891077241
1.2023809523809523,98531.27317609149,0.95,10000,500,0.05,-0.2512259893139389,12757.870106604609,120098.40297222983,120837.15231492385
1.2063492063492063,99100.38635978816,0.95,10000,500,0.05,-0.15902384875203002,11272.353223722843,120414.33243352553,120834.49640049394
1.2103174603174602,99475.7667565048,0.95,10000,500,0.05,-0.171173716203932,11275.463330396555,119373.38047444879,120932.85129291375
1.2142857142857142,99082.14404653269,0.95,10000,500,0.05,-0.18783656292971912,11468.22643520477,120391.98516913464,120519.61023376454
1.2182539682539681,98675.21041491002,0.95,10000,500,0.05,-0.1670998031081855,11644.82976466521,119703.70531489982,120932.61564504329
1.222222222222222,98776.25701156593,0.95,10000,500,0.05,-0.2809142099433627,12461.887439995016,119692.89718413794,119905.65683236282
1.226190476190476,98142.45985881602,0.95,10000,500,0.05,-0.2541050761979051,12930.561516084257,120081.67981812278,120682.66231822381
1.23015873015873,97985.6349006998,0.95,10000,500,0.05,-0.25969340953026976,13427.281256772028,120286.68807192627,121256.26951725679
1.234126984126984,98195.22427199857,0.95,10000,500,0.05,-0.3383327461148391,14691.716780514722,121794.0328056386,121694.21063460967
1.2380952380952381,98094.29951163271,0.95,10000,500,0.05,-0.23198336113301327,13182.550306048737,120426.08890228499,121610.89312241685
1.242063492063492,97718.44163594882,0.95,10000,500,0.05,-0.23566268315335143,13386.150807545539,121039.010998065,121506.29842943461
1.246031746031746,97688.82031331945,0.95,10000,500,0.05,-0.190326481872173,12970.651159302111,120919.73295937793,121870.36649344859
1.25,97411.92534481475,0.95,10000,500,0.05,-0.3560701560736407,14851.05462496763,119703.61459798177,120748.35768897987
1.253968253968254,96824.01746093344,0.95,10000,500,0.05,-0.28384315067241767,13926.083329799027,120534.28107112931,120365.04682051936
1.257936507936508,96637.90516946655,0.95,10000,500,0.05,-0.23403142926903545,12230.198520902446,118358.65086277491,118408.76502164762
1.2619047619047619,95990.52856683695,0.95,10000,500,0.05,-0.2441276423088199,12738.56941157766,117981.28888207916,118428.0803282456
1.2658730158730158,95609.06059872746,0.95,10000,500,0.05,-0.19633209510636912,12570.122067568587,117880.99744819789,118894.31729099943
1.2698412698412698,95139.39557029921,0.95,10000,500,0.05,-0.2396682437380075,13408.821655193755,117593.78887300048,118867.83624292948
1.2738095238095237,95134.58629843543,0.95,10000,500,0.05,-0.2470363022915681,13818.672561739762,119049.81020275621,119400.86299410167
1.2777777777777777,95104.36952128574,0.95,10000,500,0.05,-0.2457224945051798,13514.142168384073,118129.09710865031,118868.41778457981
1.2817460317460316,94499.28694968541,0.95,10000,500,0.05,-0.22482658038567216,13792.20220958802,118606.23648722371,119289.1861525124
1.2857142857142856,95592.02684270738,0.95,10000,500,0.05,-0.16041012376748326,12616.030428167327,118871.15394529211,119880.44617367075
1.2896825396825395,95126.9893042866,0.95,10000,500,0.05,-0.26804927104647536,14569.537242266168,117828.612483918,120159.73357896147
1.2936507936507935,94942.73213862863,0.95,10000,500,0.05,-0.20749518772721492,13190.850494827744,117304.60213575285,119089.76281036042
1.2976190476190474,94588.10878156709,0.95,10000,500,0.05,-0.2527478915315804,13869.405024521022,118899.17091818895,118799.02503669876
1.3015873015873014,93833.340191117,0.95,10000,500,0.05,-0.26076865631720864,14419.33993685665,117165.86367654664,118795.44892617082
1.3055555555555556,92927.89673957112,0.95,10000,500,0.05,-0.24356578375663018,14235.230404229618,117784.8462657581,118016.36158919404
1.3095238095238095,92934.75796734344,0.95,10000,500,0.05,-0.22563237446307044,13529.355032034524,115827.17598832324,117231.61011432511
1.3134920634920635,92858.68294805234,0.95,10000,500,0.05,-0.24945937297044601,13734.525593203804,115455.25862878957,116916.36297478338
1.3174603174603174,92259.75457533679,0.95,10000,500,0.05,-0.2510492824115459,14321.047075141323,116328.17174581031,117303.30080970174
1.3214285714285714,92101.52540014053,0.95,10000,500,0.05,-0.3150671682073286,15623.282889642705,116651.8486442422,117683.66043188659
1.3253968253968254,91647.17293053956,0.95,10000,500,0.05,-0.27161228476459215,15684.793926713934,117463.53302661437,118497.11274377326
1.3293650793650793,91695.32291539949,0.95,10000,500,0.05,-0.22293263857410317,14680.009272083353,116550.93337952798,118133.6178526351
1.3333333333333333,90773.45030894666,0.95,10000,500,0.05,-0.24757536609683872,15177.869246900933,116997.04027683099,117411.56826701775
1.3373015873015872,89370.03312228678,0.95,10000,500,0.05,-0.2779168498645171,15845.248320844257,115155.4624138498,116318.95910163294
1.3412698412698412,89182.45431239056,0.95,10000,500,0.05,-0.3258412377382044,16469.060178249445,115263.03988243168,115857.3559733924
1.3452380952380951,88424.10510995101,0.95,10000,500,0.05,-0.23790861881330275,15554.890201412993,115315.10693207277,116000.98488871937
1.349206349206349,88325.89182915886,0.95,10000,500,0.05,-0.3161078012734776,16446.300916407414,114654.53799463042,115227.29136074567
1.353174603174603,88198.64335199822,0.95,10000,500,0.05,-0.3397729482346465,17551.588550378256,116161.0410796595,116231.39107944956
1.357142857142857,88793.4598800053,0.95,10000,500,0.05,-0.29931705969020694,16532.526051699002,115021.35549871522,116301.39750375287
1.361111111111111,88176.31504244494,0.95,10000,500,0.05,-0.268900158035368,16714.572589936353,115722.85306946561,116869.32402188511
1.3650793650793651,87490.20809315676,0.95,10000,500,0.05,-0.3092037924048197,17634.413248189332,115172.38098766589,116537.72430333518
1.369047619047619,88149.42240237638,0.95,10000,500,0.05,-0.3035615789283426,16952.91043136696,114338.92140870787,116235.06600010113
1.373015873015873,87988.21111428633,0.95,10000,500,0.05,-0.3420670094665991,17432.861417332533,114141.58947426028,115767.39206191228
1.376984126984127,87039.72110493522,0.95,10000,500,0.05,-0.36338108091415233,18724.47317851623,114142.16883917968,116249.63450329582
1.380952380952381,86075.40754207998,0.95,10000,500,0.05,-0.3664048455147332,18948.53376818581,115599.45860748514,115546.32479243557
1.3849206349206349,85334.33877303325,0.95,10000,500,0.05,-0.30582801946510974,18609.754306648752,114438.60744102046,116093.81713370416
1.3888888888888888,84966.47905270015,0.95,10000,500,0.05,-0.3157184821390099,18978.72050903532,114780.13099848095,116022.43041013357
1.3928571428571428,84418.40087267073,0.95,10000,500,0.05,-0.3349359147413967,19387.447630127237,114829.85133343958,115534.01563787698
1.3968253968253967,84194.33870265579,0.95,10000,500,0.05,-0.39137669296590893,20121.90214237493,114987.76835086757,114729.06413770678
1.4007936507936507,83298.529287077,0.95,10000,500,0.05,-0.39325828431103965,20146.355924790492,113839.86876316968,113814.02626411611
1.4047619047619047,83128.53606587542,0.95,10000,500,0.05,-0.3406713313998864,19329.40747767173,112451.058343762,113972.95879199648
1.4087301587301586,83630.26085716249,0.95,10000,500,0.05,-0.225251328709219,17117.08854585556,112886.67570782184,114382.51305932262
1.4126984126984126,82921.61933266296,0.95,10000,500,0.05,-0.2999504007784287,19391.97446917525,113305.76551843624,115166.46504212201
1.4166666666666665,82380.0783015547,0.95,10000,500,0.05,-0.3656803329194168,20970.710951293673,113321.43117842633,115019.55283398449
1.4206349206349205,81279.49363045683,0.95,10000,500,0.05,-0.37225583528221484,21920.91508227258,114153.57011273515,115176.4700567153
1.4246031746031744,80726.7729086843,0.95,10000,500,0.05,-0.33794317070885105,21205.00960025995,113348.25007408687,114656.84776438441
1.4285714285714284,80908.38262515933,0.95,10000,500,0.05,-0.2939054920690213,19501.676685209466,112856.0342259246,113536.41790868087
1.4325396825396826,80216.06938576156,0.95,10000,500,0.05,-0.4027075916487417,21508.773558228087,111189.50068192389,112495.5575180014
1.4365079365079365,79009.73811591232,0.95,10000,500,0.05,-0.38635839319675286,21969.637701501266,110236.20421898695,112513.03089923336
1.4404761904761905,78673.33438488911,0.95,10000,500,0.05,-0.3150143941960061,20986.338791493472,109747.45859343301,113038.97106918404
1.4444444444444444,78127.25736977135,0.95,10000,500,0.05,-0.32867676509771265,21913.61016431776,110351.63735682178,113519.3769786685
1.4484126984126984,77057.43727372817,0.95,10000,500,0.05,-0.34810111824106027,23270.357058821915,111424.92783788194,113915.47077457109
1.4523809523809523,77961.50362269452,0.95,10000,500,0.05,-0.29521067387638567,21263.629035204547,111180.38409282036,113490.01222135688
1.4563492063492063,77114.19882850301,0.95,10000,500,0.05,-0.34027554750382416,22559.061716753964,109756.80002408361,113126.54644937752
1.4603174603174602,77142.72433053813,0.95,10000,500,0.05,-0.31535035058627076,21366.740086656813,108010.3793680145,112119.36903976285
1.4642857142857142,76150.95137165085,0.95,10000,500,0.05,-0.28008994952737254,21250.94846931638,108016.97455450543,112212.94449766174
1.4682539682539681,75117.80173127512,0.95,10000,500,0.05,-0.33047197023887886,22794.56035875935,107552.42399965099,111866.225185442
1.472222222222222,74855.07600411453,0.95,10000,500,0.05,-0.4306667905941038,24393.13354603901,108242.20620734249,110483.84843110293
1.476190476190476,74010.60142933927,0.95,10000,500,0.05,-0.40562145381360193,23717.277313595507,108462.73099072266,109503.51668085995
1.48015873015873,73861.75941203207,0.95,10000,500,0.05,-0.4136465895284215,23819.183691584127,108988.10979703748,109229.9443959891
1.484126984126984,71837.75229524919,0.95,10000,500,0.05,-0.472225864919379,27333.39364855997,108609.96257793407,110207.0616239196
1.488095238095238,71633.50234219708,0.95,10000,500,0.05,-0.418591270015081,26397.091966667598,107291.44763365119,110641.93893437217
1.492063492063492,71055.77261792148,0.95,10000,500,0.05,-0.44209457853303474,27229.867104698344,108098.87841941993,110393.20931541084
1.496031746031746,69760.35855609129,0.95,10000,500,0.05,-0.456771976579678,28511.73103395074,108081.99962126056,110375.60916522203
1.5,198506.08409917698,0.95,10000,500,0.05,-0.4267615278864447,28128.82205336389,236446.56880572077,239746.33371775868
1.503968253968254,196870.2192900057,0.95,10000,500,0.05,-0.4266724949971109,29340.490597109958,238003.55974464535,239890.6200857354
1.507936507936508,195436.18746526234,0.95,10000,500,0.05,-0.4175306895847264,30136.076809523838,238306.03161756968,240015.73652094795
1.5119047619047619,193994.43195697197,0.95,10000,500,0.05,-0.41546558032761427,31373.49254381014,237843.76311501392,240497.522277999
1.5158730158730158,192987.83795709573,0.95,10000,500,0.05,-0.42528873713745735,32803.12174052222,239159.52562181902,241149.64826601904
1.5198412698412698,107657.32491882582,0.95,10000,500,0.05,-0.2313689843658558,10007.714720651975,125312.29854335097,125521.78516378175
1.5238095238095237,107341.19092706095,0.95,10000,500,0.05,-0.19318074785206166,9483.460032618354,125012.76245840002,124967.7139588123
1.5277777777777777,107035.0644011839,0.95,10000,500,0.05,-0.24297652516260537,10468.721714637457,125363.33922093025,125496.71418659348
1.5317460317460316,107056.2802488202,0.95,10000,500,0.05,-0.2810865534093062,11416.417342101358,126533.50781483437,126409.63378470963
1.5357142857142856,107062.52260373393,0.95,10000,500,0.05,-0.23631166026330747,10552.070940549886,126114.8496914927,125801.33480618766
1.5396825396825395,106462.07016204714,0.95,10000,500,0.05,-0.19850351060570404,9952.416722904984,125679.57301861918,124855.65385178766
1.5436507936507935,106168.59789335905,0.95,10000,500,0.05,-0.11476890674857962,8651.563956314756,123472.64551323441,123674.67549808428
1.5476190476190474,105946.23589417209,0.95,10000,500,0.05,-0.22608520769005463,9831.863564053225,123919.3196115171,123594.49539872626
1.5515873015873014,105683.65176817846,0.95,10000,500,0.05,-0.2293272291888318,10447.782745037626,124147.16846280116,124373.68907469232
1.5555555555555554,105679.16845353377,0.95,10000,500,0.05,-0.27610248193089426,10810.909602328651,124728.00542884096,124100.28880406411
1.5595238095238095,105526.22464576186,0.95,10000,500,0.05,-0.1955852835922633,10017.903265443052,123906.36896115867,124098.44330913179
1.5634920634920635,105336.70373606066,0.95,10000,500,0.05,-0.2078328856242198,10367.369927510139,123599.73619823102,124308.30932346961
1.5674603174603174,105154.80051740202,0.95,10000,500,0.05,-0.20572480392458026,9891.92753701629,122788.16614602863,123296.88273485666
