date,short_rate
2004-12-14,0.02098629340576029
2004-12-15,0.02097209400104496
2004-12-16,0.020925499798069395
2004-12-17,0.0209431328749019
2004-12-20,0.020999581081793638
2004-12-21,0.02145671060543878
2004-12-22,0.020954979799987408
2004-12-23,0.020838453128750056
2004-12-24,0.02075433154725719
2004-12-27,0.020852666689746124
2004-12-28,0.021389507652465552
2004-12-29,0.020904567056324222
2004-12-30,0.02081447550411775
2004-12-31,0.02062601786343825
2005-01-03,0.021096294995971925
2005-01-04,0.02055906102964125
2005-01-05,0.020648580149580157
2005-01-06,0.020605152729985865
2005-01-07,0.020480160526130956
2005-01-10,0.02034898046443258
2005-01-11,0.020620371065836366
2005-01-12,0.02062084595297141
2005-01-13,0.020527420017232307
2005-01-14,0.02056922939133829
2005-01-17,0.020519736864486892
2005-01-18,0.020558680558048846
2005-01-19,0.02057891060514243
2005-01-20,0.02058573611034374
2005-01-21,0.02060204090298495
2005-01-24,0.02052405487532249
2005-01-25,0.020506071522447405
2005-01-26,0.020488458643912702
2005-01-27,0.020485962110314
2005-01-28,0.020504298045293905
2005-01-31,0.020530208985169135
2005-02-01,0.02037723912593027
2005-02-02,0.020511716875419066
2005-02-03,0.020645417885433472
2005-02-04,0.020550506090175582
2005-02-07,0.020524714772596462
2005-02-08,0.020558520896781868
2005-02-09,0.020523929701444333
2005-02-10,0.020491152846462964
2005-02-11,0.020517787772029488
2005-02-14,0.020547053589790313
2005-02-15,0.020482559744233884
2005-02-16,0.02042918772379419
2005-02-17,0.020427293488860573
2005-02-18,0.020336263654394008
2005-02-21,0.0203885301998314
2005-02-22,0.020451258370318342
2005-02-23,0.0204862554059941
2005-02-24,0.02052984170473084
2005-02-25,0.02054981958909259
2005-02-28,0.02051295750985695
2005-03-01,0.020503603324388876
2005-03-02,0.020515152487057153
2005-03-03,0.02045851077456196
2005-03-04,0.02046271789409697
2005-03-07,0.020424690135437695
2005-03-08,0.02043911502074494
2005-03-09,0.020492260453778135
2005-03-10,0.020496409843172164
2005-03-11,0.02049091799383401
2005-03-14,0.020465355667027917
2005-03-15,0.020493789450006607
2005-03-16,0.02049251783591707
2005-03-17,0.020580065796439978
2005-03-18,0.020548393325847486
2005-03-21,0.020582600637296354
2005-03-22,0.02062094388177192
2005-03-23,0.020692138592784452
2005-03-24,0.02073449370115199
2005-03-29,0.02069466538059851
2005-03-30,0.02071523384739507
2005-03-31,0.02049133251708181
2005-04-01,0.020438680451228236
2005-04-04,0.02062870838546122
2005-04-05,0.020631233426580554
2005-04-06,0.020596725271246598
2005-04-07,0.020474218709098168
2005-04-08,0.02048984019283855
2005-04-11,0.020425443066590145
2005-04-12,0.02041660546562413
2005-04-13,0.02042450342066753
2005-04-14,0.02038725084229628
2005-04-15,0.020261002518322607
2005-04-18,0.02013125401477473
2005-04-19,0.02024820264497678
2005-04-20,0.02029755467933846
2005-04-21,0.020432421510086823
2005-04-22,0.020218218216689864
2005-04-25,0.02026044854535435
2005-04-26,0.020213682123378925
2005-04-27,0.02017144580861717
2005-04-28,0.020137429167650003
2005-04-29,0.02024835264521173
2005-05-02,0.0202031038673479
2005-05-03,0.020137492102112943
2005-05-04,0.020184185975374764
2005-05-05,0.02015858574964946
2005-05-06,0.02014408230149845
2005-05-09,0.02012194922528233
2005-05-10,0.0201341618107202
2005-05-11,0.020175848100400073
2005-05-12,0.020190834746272205
2005-05-13,0.020178468105959742
2005-05-16,0.020230753021671034
2005-05-17,0.020206095898706394
2005-05-18,0.020167933171131806
2005-05-19,0.020185978918415604
2005-05-20,0.02018369176287561
2005-05-23,0.02023176296895106
2005-05-24,0.020208052008227506
2005-05-25,0.020201439100956713
2005-05-26,0.02024359814680702
2005-05-27,0.020268916732292336
2005-05-30,0.020267200975125105
2005-05-31,0.020078293976406977
2005-06-01,0.019922141106112214
2005-06-02,0.02042744090998478
2005-06-03,0.020528483063775225
2005-06-06,0.020526893953807503
2005-06-07,0.020603118878248526
2005-06-08,0.02061309936435613
2005-06-09,0.020514525976012922
2005-06-10,0.020395513285350962
2005-06-13,0.020336667530101996
2005-06-14,0.020281597458491646
2005-06-15,0.02021822978855855
2005-06-16,0.02017274521048351
2005-06-17,0.020206073601745665
2005-06-20,0.020194168333530816
2005-06-21,0.02012369239321339
2005-06-22,0.020151770020739136
2005-06-23,0.020110076410090046
2005-06-24,0.020152759500024143
2005-06-27,0.020195916053682567
2005-06-28,0.02025624460995874
2005-06-29,0.020293862328943753
2005-06-30,0.020375830150937205
2005-07-01,0.020341273300269202
2005-07-04,0.020382245432627517
2005-07-05,0.020284645211887817
2005-07-06,0.020262410988962504
2005-07-07,0.02019373166306667
2005-07-08,0.020322071261090476
2005-07-11,0.02039742103508199
2005-07-12,0.020351823275948863
2005-07-13,0.02034131779677368
2005-07-14,0.02033387274237009
2005-07-15,0.02043338090975731
2005-07-18,0.0204440489723283
2005-07-19,0.020415474574511632
2005-07-20,0.020433718563094092
2005-07-21,0.02052456765944158
2005-07-22,0.020498069663719348
2005-07-25,0.02051864189938962
2005-07-26,0.020590895912392746
2005-07-27,0.020629945743524468
2005-07-28,0.020621965825023233
2005-07-29,0.020654157232648022
2005-08-01,0.02062611746398489
2005-08-02,0.020493548570423906
2005-08-03,0.020607603015491645
2005-08-04,0.020625579610815965
2005-08-05,0.020616906270848192
2005-08-08,0.020587159909887052
2005-08-09,0.020618864100010837
2005-08-10,0.02065237882376321
2005-08-11,0.02061172984654438
2005-08-12,0.020598763058961893
2005-08-15,0.02068086321463376
2005-08-16,0.020714071527204947
2005-08-17,0.020701711610331436
2005-08-18,0.020666035141034142
2005-08-19,0.020657575634883726
2005-08-22,0.02062764521678965
2005-08-23,0.02061379840901784
2005-08-24,0.02065166370587211
2005-08-25,0.02062759045093618
2005-08-26,0.020653261450166167
2005-08-29,0.020641718937607263
2005-08-30,0.02060460380360836
2005-08-31,0.02059647353380694
2005-09-01,0.020340915585161597
2005-09-02,0.02027513454835672
2005-09-05,0.020274247439649375
2005-09-06,0.020295068020702273
2005-09-07,0.020325248553219724
2005-09-08,0.02037822210930921
2005-09-09,0.020401765348968887
2005-09-12,0.020389823767741726
2005-09-13,0.020390985863975034
2005-09-14,0.0204106502516106
2005-09-15,0.020393024028822405
2005-09-16,0.02039867838275085
2005-09-19,0.02037810410258225
2005-09-20,0.020353998037500376
2005-09-21,0.02036783237404954
2005-09-22,0.02036879937811713
2005-09-23,0.020384532911126633
2005-09-26,0.02047382263947964
2005-09-27,0.020453699954400942
2005-09-28,0.020464533767542984
2005-09-29,0.020547225346101955
2005-09-30,0.020551121299579648
2005-10-03,0.020527071847176847
2005-10-04,0.020564602553248216
2005-10-05,0.020560542202969462
2005-10-06,0.020563519628579493
2005-10-07,0.02091086459265752
2005-10-10,0.02083080425815457
2005-10-11,0.020308970118518448
2005-10-12,0.020248201862759857
2005-10-13,0.020366514293214094
2005-10-14,0.020469619185627144
2005-10-17,0.0205826707189503
2005-10-18,0.020625400247758205
2005-10-19,0.020524596876665035
2005-10-20,0.020687041955131238
2005-10-21,0.020373327963547308
2005-10-24,0.020323906937609174
2005-10-25,0.02044236857116888
2005-10-26,0.020768484432860022
2005-10-27,0.020911385204758343
2005-10-28,0.02117676298521685
2005-10-31,0.02112171664099081
2005-11-01,0.02115410663361204
2005-11-02,0.021359266607035514
2005-11-03,0.021229571325827742
2005-11-04,0.02121191292066067
2005-11-07,0.021500773925970704
2005-11-08,0.021650967342442522
2005-11-09,0.021858126637224754
2005-11-10,0.02176038982527172
2005-11-11,0.02178676656875371
2005-11-14,0.02198987714529746
2005-11-15,0.02204207962385986
2005-11-16,0.02202132104205625
2005-11-17,0.022159362875925338
2005-11-18,0.022829402220923747
2005-11-21,0.022952985286534888
2005-11-22,0.0230374570105024
2005-11-23,0.02314570882034342
2005-11-24,0.023140630647675683
2005-11-25,0.02318623079022935
2005-11-28,0.023277896517266902
2005-11-29,0.023257311451625726
2005-11-30,0.023321551405327875
2005-12-01,0.023272280605664032
2005-12-02,0.023178368538867483
2005-12-05,0.023095450095297586
2005-12-06,0.023084085716081063
2005-12-07,0.023182488856816303
2005-12-08,0.02319026711595994
2005-12-09,0.02325943299306134
2005-12-12,0.023191070584881627
2005-12-13,0.023176907073898637
2005-12-14,0.02332823114871162
2005-12-15,0.023459251599417006
2005-12-16,0.02355340641646956
2005-12-19,0.023511409642210525
2005-12-20,0.023532222006220217
2005-12-21,0.023600891144293396
2005-12-22,0.023578136863743132
2005-12-23,0.02357261084660881
2005-12-27,0.023553631012341193
2005-12-28,0.02348067161599752
2005-12-29,0.023394882970704297
2005-12-30,0.02346831536641395
2006-01-02,0.023388512440407315
2006-01-03,0.023406968793144047
2006-01-04,0.0234778690806831
2006-01-05,0.023520719311309665
2006-01-06,0.023490411090677062
2006-01-09,0.023514216542363228
2006-01-10,0.0236064892825575
2006-01-11,0.0237515385674849
2006-01-12,0.023737200521976146
2006-01-13,0.02365154790847361
2006-01-16,0.023729626940841284
2006-01-17,0.02371891574449933
2006-01-18,0.023821544219608887
2006-01-19,0.02392596619702978
2006-01-20,0.02392651998960464
2006-01-23,0.02395394421564464
2006-01-24,0.02386633312792677
2006-01-25,0.023897384763855885
2006-01-26,0.023934028918586776
2006-01-27,0.024000461457747094
2006-01-30,0.0240948443432382
2006-01-31,0.024134491825746115
2006-02-01,0.02414904012234772
2006-02-02,0.024103231564238756
2006-02-03,0.02411543186373514
2006-02-06,0.024106986211544237
2006-02-07,0.024197871530765615
2006-02-08,0.02421707653096339
2006-02-09,0.02431223896508174
2006-02-10,0.024382139569179662
2006-02-13,0.024388275051848787
2006-02-14,0.024395747326432463
2006-02-15,0.02439754785131042
2006-02-16,0.02449417167918281
2006-02-17,0.02447265278216699
2006-02-20,0.02456085177186222
2006-02-21,0.02466039598838878
2006-02-22,0.024686550829093636
2006-02-23,0.024761535845996004
2006-02-24,0.024795090084555098
2006-02-27,0.024845979967981897
2006-02-28,0.02481134634138729
2006-03-01,0.024923512847481094
2006-03-02,0.025088497843945366
2006-03-03,0.025186573975912695
2006-03-06,0.025200431456101555
2006-03-07,0.025188194967294648
2006-03-08,0.02518410936735752
2006-03-09,0.025196583628261094
2006-03-10,0.02523609029747612
2006-03-13,0.02523890211463991
2006-03-14,0.025190899432329265
2006-03-15,0.025197640294668592
2006-03-16,0.02528346178936983
2006-03-17,0.025321812762203293
2006-03-20,0.02556539938264844
2006-03-21,0.02562236256740402
2006-03-22,0.025646400004861087
2006-03-23,0.025698506288126505
2006-03-24,0.02570289964614637
2006-03-27,0.025768946387080226
2006-03-28,0.02602153610328379
2006-03-29,0.026175674545840882
2006-03-30,0.026225595319279066
2006-03-31,0.02625985986685842
2006-04-03,0.02621510981662221
2006-04-04,0.026248823170290998
2006-04-05,0.026349343581100505
2006-04-06,0.025457620917388787
2006-04-07,0.02554736354755435
2006-04-10,0.025555662818661083
2006-04-11,0.025671921033768856
2006-04-12,0.025572655510770224
2006-04-13,0.02555274807092929
2006-04-18,0.025301435894948793
2006-04-19,0.025376744662273507
2006-04-20,0.02555216082905609
2006-04-21,0.02557297405919883
2006-04-24,0.025588824744983796
2006-04-25,0.025596356763112525
2006-04-26,0.0258113789464244
2006-04-27,0.026015672682593634
2006-04-28,0.02610299950675762
2006-05-02,0.026156902742414233
2006-05-03,0.026034446925904176
2006-05-04,0.026112200299164542
2006-05-05,0.026233004255802266
2006-05-08,0.02625169534843316
2006-05-09,0.026425023322846387
2006-05-10,0.026405819576540968
2006-05-11,0.026454067678716754
2006-05-12,0.026508468587840235
2006-05-15,0.026521878102863106
2006-05-16,0.02652294392218571
2006-05-17,0.02667466984376056
2006-05-18,0.026719547000182118
2006-05-19,0.02672321052052931
2006-05-22,0.02664272733109233
2006-05-23,0.026640682333449534
2006-05-24,0.02660245790838787
2006-05-25,0.026717699670897908
2006-05-26,0.026738947936565078
2006-05-29,0.026792074592039458
2006-05-30,0.02691903079529802
2006-05-31,0.026991779793100558
2006-06-01,0.027224619555140127
2006-06-02,0.027183060875692947
2006-06-05,0.027338973139384017
2006-06-06,0.02745061089664127
2006-06-07,0.027522485342951784
2006-06-08,0.027193802572340022
2006-06-09,0.02723806874487054
2006-06-12,0.027310364443851928
2006-06-13,0.027335704684588423
2006-06-14,0.02741350271266674
2006-06-15,0.02751346496695969
2006-06-16,0.027528413090011243
2006-06-19,0.027704774718885102
2006-06-20,0.027659421195679042
2006-06-21,0.027633980064770847
2006-06-22,0.027704444350779393
2006-06-23,0.02769045612375896
2006-06-26,0.0278849884328435
2006-06-27,0.02807955723969404
2006-06-28,0.028022851359581796
2006-06-29,0.027893502408365717
2006-06-30,0.027997058190271047
2006-07-03,0.027955397186942777
2006-07-04,0.027915203104303562
2006-07-05,0.027943184099965497
2006-07-06,0.02817254371802505
2006-07-07,0.028213990167447415
2006-07-10,0.02818489335940442
2006-07-11,0.028172277087169496
2006-07-12,0.028121137417176305
2006-07-13,0.02839524903247069
2006-07-14,0.02845892970213989
2006-07-17,0.02860669717270287
2006-07-18,0.028666723985713655
2006-07-19,0.02870830513588085
2006-07-20,0.028872783728294646
2006-07-21,0.02898082186321549
2006-07-24,0.02906444084925862
2006-07-25,0.029045762337954487
2006-07-26,0.0289353541139395
2006-07-27,0.029220533938374742
2006-07-28,0.0291449050116282
2006-07-31,0.02927640948672735
2006-08-01,0.02917726216204368
2006-08-02,0.029208627548154297
2006-08-03,0.02932316629017057
2006-08-04,0.02934982234164349
2006-08-07,0.02948861314360185
2006-08-08,0.029562624120710118
2006-08-09,0.02958806522568138
2006-08-10,0.02974384445346607
2006-08-11,0.02986326637766487
2006-08-14,0.029845766995908046
2006-08-15,0.029872035344678863
2006-08-16,0.029968700743853577
2006-08-17,0.03002081042659624
2006-08-18,0.03009390301060687
2006-08-21,0.03014024316731544
2006-08-22,0.030302631476098896
2006-08-23,0.030328400886375447
2006-08-24,0.0301898171081678
2006-08-25,0.03026649416182172
2006-08-28,0.030331355817071123
2006-08-29,0.030365748518486755
2006-08-30,0.030461190757074288
2006-08-31,0.030583512190913223
2006-09-01,0.030497239486697147
2006-09-04,0.030560153165880254
2006-09-05,0.030629400993336012
2006-09-06,0.030688273167044703
2006-09-07,0.03082098341968532
2006-09-08,0.03091339733336
2006-09-11,0.0309600288158709
2006-09-12,0.03108683718148366
2006-09-13,0.0311286335601948
2006-09-14,0.03126769554382337
2006-09-15,0.03120113664154044
2006-09-18,0.03116936691509066
2006-09-19,0.031206516370784518
2006-09-20,0.031264428267719475
2006-09-21,0.03134412373181796
2006-09-22,0.03167917108158782
2006-09-25,0.031581852784208816
2006-09-26,0.031602365999170934
2006-09-27,0.0317753592740809
2006-09-28,0.031724828472361334
2006-09-29,0.03175045220849717
2006-10-02,0.03138968051500591
2006-10-03,0.03137950921017717
2006-10-04,0.031471915337634424
2006-10-05,0.031491666118553134
2006-10-06,0.03164927569809029
2006-10-09,0.03160059870897707
2006-10-10,0.031673098571070264
2006-10-11,0.031705585108869776
2006-10-12,0.03177221868097189
2006-10-13,0.03182449677565449
2006-10-16,0.03185555764569861
2006-10-17,0.03193790435922309
2006-10-18,0.03191459780444109
2006-10-19,0.03194136613991297
2006-10-20,0.0320295911038246
2006-10-23,0.03207360787885504
2006-10-24,0.03213058486918046
2006-10-25,0.03219711480658487
2006-10-26,0.0322663618189533
2006-10-27,0.03232427405612055
2006-10-30,0.032276943636813826
2006-10-31,0.03219193557278479
2006-11-01,0.032417516263134105
2006-11-02,0.03247880511619902
2006-11-03,0.03246722422164476
2006-11-06,0.03258337160742597
2006-11-07,0.032582624660103594
2006-11-08,0.03268315306363622
2006-11-09,0.03289597560951915
2006-11-10,0.03293608763041808
2006-11-13,0.032933057434156095
2006-11-14,0.03295442155313077
2006-11-15,0.03298795127593678
2006-11-16,0.03304388975564888
2006-11-17,0.03311004738546691
2006-11-20,0.03324338328893181
2006-11-21,0.03328671585954656
2006-11-22,0.033384958570212356
2006-11-23,0.0335351823322736
2006-11-24,0.03349546999453489
2006-11-27,0.03353165246078587
2006-11-28,0.03354501695069526
2006-11-29,0.033476471776508865
2006-11-30,0.03356332791589092
2006-12-01,0.033617358346223744
2006-12-04,0.033737351672922126
2006-12-05,0.033805416578592956
2006-12-06,0.0338108321641654
2006-12-07,0.03389633864892076
2006-12-08,0.033997462572537024
2006-12-11,0.0341267985770758
2006-12-12,0.03411178511014355
2006-12-13,0.03394481838056983
2006-12-14,0.03400512185528191
2006-12-15,0.03404595114429041
2006-12-18,0.03407884416398691
2006-12-19,0.03421045554771173
2006-12-20,0.03421762861169366
2006-12-21,0.03428447454255617
2006-12-22,0.03428929257153473
2006-12-27,0.03430749526685978
2006-12-28,0.03406413272674202
2006-12-29,0.03443516268524384
2007-01-02,0.03451262926776242
2007-01-03,0.034483450878049236
2007-01-04,0.03450589657838355
2007-01-05,0.034590947814696654
2007-01-08,0.034649918501521985
2007-01-09,0.034775281230674006
2007-01-10,0.03487620222215497
2007-01-11,0.03490478602340444
2007-01-12,0.03487647954253333
2007-01-15,0.034991528285933375
2007-01-16,0.03509552176086368
2007-01-17,0.03507580970198
2007-01-18,0.035174735656971066
2007-01-19,0.03537328911603487
2007-01-22,0.03534868849769286
2007-01-23,0.0355160990946247
2007-01-24,0.035222866143528625
2007-01-25,0.03534987161036645
2007-01-26,0.03553446052659357
2007-01-29,0.035588830569065734
2007-01-30,0.035300085141814964
2007-01-31,0.035353420403117626
2007-02-01,0.0353616496083251
2007-02-02,0.03542597171139993
2007-02-05,0.03549532616500199
2007-02-06,0.03554469626892746
2007-02-07,0.035527774944110996
2007-02-08,0.035594400386809805
2007-02-09,0.03568741692595115
2007-02-12,0.03576019896160843
2007-02-13,0.035741698247934155
2007-02-14,0.03557785225680778
2007-02-15,0.035671711223473686
2007-02-16,0.0356963980417059
2007-02-19,0.03581105956112543
2007-02-20,0.03586793404300029
2007-02-21,0.03595359776721053
2007-02-22,0.036050471177965615
2007-02-23,0.03607840552471872
2007-02-26,0.03620382971319714
2007-02-27,0.036248170787694926
2007-02-28,0.03626045644100717
2007-03-01,0.03614792482073405
2007-03-02,0.03620082532207102
2007-03-05,0.03619304383524557
2007-03-06,0.0363307396328962
2007-03-07,0.03639150560101238
2007-03-08,0.036529535855893594
2007-03-09,0.036575873581463775
2007-03-12,0.03658521192168139
2007-03-13,0.03661964403024767
2007-03-14,0.03658657649100982
2007-03-15,0.0366561774664393
2007-03-16,0.03662156902279506
2007-03-19,0.0366966391966461
2007-03-20,0.036690565882851224
2007-03-21,0.03671844873340804
2007-03-22,0.036822474776865066
2007-03-23,0.036987783895723714
2007-03-26,0.03692095753240562
2007-03-27,0.036929050011054766
2007-03-28,0.036983161978649745
2007-03-29,0.03703016731385836
2007-03-30,0.03699236013898911
2007-04-02,0.03711751095446042
2007-04-03,0.03709671838164347
2007-04-04,0.03714904079646585
2007-04-05,0.03726139539873369
2007-04-10,0.03729984557308342
2007-04-11,0.037378731348144505
2007-04-12,0.037440828874772306
2007-04-13,0.03749329614166207
2007-04-16,0.037454873045641816
2007-04-17,0.0374823512839525
2007-04-18,0.03749167222072217
2007-04-19,0.03761397881203831
2007-04-20,0.03761836479921723
2007-04-23,0.03774991472106589
2007-04-24,0.03781708935817573
2007-04-25,0.0377307081605014
2007-04-26,0.03778469409263077
2007-04-27,0.037987975782174076
2007-04-30,0.03811412615466302
2007-05-02,0.03821537382911086
2007-05-03,0.037841289511346125
2007-05-04,0.03788741376461562
2007-05-07,0.03795221456512527
2007-05-08,0.03794882050107549
2007-05-09,0.03799929678942219
2007-05-10,0.03809685204625227
2007-05-11,0.03817030180654362
2007-05-14,0.03813815520841155
2007-05-15,0.03815367699237928
2007-05-16,0.038119996318799115
2007-05-17,0.03818494291893446
2007-05-18,0.038231233477511874
2007-05-21,0.038317940440249255
2007-05-22,0.03834465317626763
2007-05-23,0.03837787318217989
2007-05-24,0.03846462087963556
2007-05-25,0.0384929800299024
2007-05-28,0.038822955852102665
2007-05-29,0.03849925183872129
2007-05-30,0.03855336161579991
2007-05-31,0.038557434283100774
2007-06-01,0.03858038222101365
2007-06-04,0.038601114973098996
2007-06-05,0.03862365008243479
2007-06-06,0.038636630980058366
2007-06-07,0.03875443290855162
2007-06-08,0.03887438954285483
2007-06-11,0.03884296431041864
2007-06-12,0.03883270156444977
2007-06-13,0.03880596626868433
2007-06-14,0.03890615691080116
2007-06-15,0.03895057874463506
2007-06-18,0.0390200220773985
2007-06-19,0.03907328159962322
2007-06-20,0.03900741576628006
2007-06-21,0.03904720570337788
2007-06-22,0.03909085892646084
2007-06-25,0.039070483093057454
2007-06-26,0.03909890731377908
2007-06-27,0.03910087711380315
2007-06-28,0.03909743047898655
2007-06-29,0.039000850080236196
2007-07-02,0.03906809845431917
2007-07-03,0.03905978916782995
2007-07-04,0.039066710682099624
2007-07-05,0.03915226654877402
2007-07-06,0.03922413849991701
2007-07-09,0.03932869708366992
2007-07-10,0.03925023293559121
2007-07-11,0.03926839323295149
2007-07-12,0.03934817241874942
2007-07-13,0.039392346295779264
2007-07-16,0.039506610704860716
2007-07-17,0.0395258820155999
2007-07-18,0.03950442181251088
2007-07-19,0.03961582246207073
2007-07-20,0.03986416690414817
2007-07-23,0.03988010740890754
2007-07-24,0.04005826104554685
2007-07-25,0.04017680077800798
2007-07-26,0.040048062229374265
2007-07-27,0.039717065710805806
2007-07-30,0.03974688673112828
2007-07-31,0.039755271444503734
2007-08-01,0.03980339135852487
2007-08-02,0.03967183570266065
2007-08-03,0.039909766816911586
2007-08-06,0.03959251251779709
2007-08-07,0.03978468626194887
2007-08-08,0.03999609024321571
2007-08-09,0.03998037229299049
2007-08-10,0.03964083577284068
2007-08-13,0.03980787110468434
2007-08-14,0.03975889507892603
2007-08-15,0.03974466110937008
2007-08-16,0.03992293296251613
2007-08-17,0.03947101906280654
2007-08-20,0.039482621801190325
2007-08-21,0.03926747857027201
2007-08-22,0.03928075262336261
2007-08-23,0.04007242551728481
2007-08-24,0.03963529247466671
2007-08-27,0.03935493377454479
2007-08-28,0.03917274507142565
2007-08-29,0.03867898354169434
2007-08-30,0.03880311887374127
2007-08-31,0.0385569414372108
2007-09-03,0.038706890276582195
2007-09-04,0.0388226347093176
2007-09-05,0.03918256210551554
2007-09-06,0.03927915443140418
2007-09-07,0.03927227636804697
2007-09-10,0.039241606561600355
2007-09-11,0.03929261372645614
2007-09-12,0.03904439573493206
2007-09-13,0.03889135025414455
2007-09-14,0.038838081976863476
2007-09-17,0.03895075682666418
2007-09-18,0.03887013019389972
2007-09-19,0.038575383595416894
2007-09-20,0.03837502756740976
2007-09-21,0.038524447924233936
2007-09-24,0.03854290370234737
2007-09-25,0.03857683162509723
2007-09-26,0.03843965286405554
2007-09-27,0.038209835096798324
2007-09-28,0.03803566541897698
2007-10-01,0.03810918572553519
2007-10-02,0.0381637187394085
2007-10-03,0.03804909452331134
2007-10-04,0.03812053541273406
2007-10-05,0.03817036661468646
2007-10-08,0.03807146034700682
2007-10-09,0.03799801529343088
2007-10-10,0.03789619516271031
2007-10-11,0.03773752786269227
2007-10-12,0.038051585201382465
2007-10-15,0.038019056780639895
2007-10-16,0.0381292571297179
2007-10-17,0.03827522710806752
2007-10-18,0.03844801396471506
2007-10-19,0.03834172819068469
2007-10-22,0.03838068391190815
2007-10-23,0.03840286419124416
2007-10-24,0.038512400447128
2007-10-25,0.03863709681998233
2007-10-26,0.03871443662831757
2007-10-29,0.038743020377535214
2007-10-30,0.03872166874192856
2007-10-31,0.03869858534468509
2007-11-01,0.0387375801359342
2007-11-02,0.03873098884623737
2007-11-05,0.03868399483755797
2007-11-06,0.0386395038981213
2007-11-07,0.0386105854391445
2007-11-08,0.03862054751664837
2007-11-09,0.0387042808147381
2007-11-12,0.03894011306872293
2007-11-13,0.03896645902661968
2007-11-14,0.03880619576260936
2007-11-15,0.03894967176876687
2007-11-16,0.03896153136934756
2007-11-19,0.039024036950172175
2007-11-20,0.03893645296616096
2007-11-21,0.038844891508639914
2007-11-22,0.03877847910471419
2007-11-23,0.03881273066249016
2007-11-26,0.03874347984714341
2007-11-27,0.038721380394382485
2007-11-28,0.0386914492955875
2007-11-29,0.03866714202246194
2007-11-30,0.03863038222106842
2007-12-03,0.038750142728994984
2007-12-04,0.03878172754268712
2007-12-05,0.03865567295480794
2007-12-06,0.038696544712994135
2007-12-07,0.03850456676398255
2007-12-10,0.038653243048310484
2007-12-11,0.03818095766156675
2007-12-12,0.037906909942362274
2007-12-13,0.03793650471125063
2007-12-14,0.037876300814806134
2007-12-17,0.03797132550895694
2007-12-18,0.03761690934317098
2007-12-19,0.03775633332278403
2007-12-20,0.037480709471565614
2007-12-21,0.037646986102467535
2007-12-24,0.03780355627371717
2007-12-27,0.03761466852169796
2007-12-28,0.03797313602287474
2007-12-31,0.03852008778825456
2008-01-02,0.03785260513842138
2008-01-03,0.0380273926337588
2008-01-04,0.03833063135618662
2008-01-07,0.03827366072336564
2008-01-08,0.03839846647551022
2008-01-09,0.03840080090436368
2008-01-10,0.03839491185907375
2008-01-11,0.03850569439835845
2008-01-14,0.038581746105208634
2008-01-15,0.038495984593589945
2008-01-16,0.03838648144104282
2008-01-17,0.038651850245185616
2008-01-18,0.038775948423602505
2008-01-21,0.03849251994489696
2008-01-22,0.03790499457191318
2008-01-23,0.03755281022543086
2008-01-24,0.03816904379508915
2008-01-25,0.038351883607305674
2008-01-28,0.03833711055509706
2008-01-29,0.038503942841375566
2008-01-30,0.03824603682442946
2008-01-31,0.03810766500634263
